TransactionID,Date,Year,Month,Month_Name,Quarter,Season,State,District,Product,Category,Quantity_MT,Unit_Price,Discount_Pct,Revenue,COGS,Gross_Profit,Channel,SalesRep,CustomerType,ReturnFlag
TXN00712,11/19/2023,2023,11,Nov,Q4,Rabi,Uttar Pradesh,Meerut,Ammonium Sulphate,Nitrogenous,464,646.1,0.006,299790.4,162400,137390.4,Cooperative Society,SR-012,Cooperative,No
TXN00713,3/25/2022,2022,3,Mar,Q1,Kharif,Maharashtra,Aurangabad,MOP,Potassic,341,839.7,0.067,286337.7,204600,81737.7,Dealer,SR-018,Medium Farmer,No
TXN00714,11/17/2023,2023,11,Nov,Q4,Rabi,Madhya Pradesh,Ujjain,DAP,Phosphatic,342,1273.05,0.057,435383.1,307800,127583.1,Online Portal,SR-028,Medium Farmer,No
TXN00715,10/19/2023,2023,10,Oct,Q4,Rabi,Maharashtra,Aurangabad,Calcium Nitrate,Nitrogenous,151,844.05,0.007,127451.55,75500,51951.55,Government Scheme,SR-012,Cooperative,No
TXN00716,10/23/2024,2024,10,Oct,Q4,Rabi,Andhra Pradesh,Guntur,Zinc Sulphate,Micronutrient,373,327.6,0.064,122194.8,67140,55054.8,Online Portal,SR-029,Large Farmer,No
TXN00717,1/24/2024,2024,1,Jan,Q1,Rabi,Punjab,Amritsar,Zinc Sulphate,Micronutrient,54,346.5,0.01,18711,9720,8991,Direct Farm,SR-010,Small Farmer,No
TXN00718,12/4/2022,2022,12,Dec,Q4,Rabi,Rajasthan,Jaipur,MOP,Potassic,264,883.8,0.018,233323.2,158400,74923.2,Direct Farm,SR-017,Small Farmer,No
TXN00719,5/3/2024,2024,5,May,Q2,Kharif,Andhra Pradesh,Visakhapatnam,Zinc Sulphate,Micronutrient,187,332.5,0.05,62177.5,33660,28517.5,Dealer,SR-010,Medium Farmer,No
TXN00720,2/15/2022,2022,2,Feb,Q1,Rabi,Madhya Pradesh,Ujjain,Ammonium Sulphate,Nitrogenous,220,605.15,0.069,133133,77000,56133,Government Scheme,SR-016,Cooperative,No
TXN00721,9/15/2023,2023,9,Sep,Q3,Rabi,Karnataka,Mysuru,SSP,Phosphatic,97,380.1,0.095,36869.7,19400,17469.7,Direct Farm,SR-016,Large Farmer,No
TXN00722,4/7/2022,2022,4,Apr,Q2,Kharif,Haryana,Ambala,SSP,Phosphatic,243,371.7,0.115,90323.1,48600,41723.1,Online Portal,SR-030,Medium Farmer,No
TXN00723,8/8/2023,2023,8,Aug,Q3,Kharif,Haryana,Faridabad,MOP,Potassic,92,873.9,0.029,80398.8,55200,25198.8,Dealer,SR-011,Medium Farmer,No
TXN00724,6/18/2023,2023,6,Jun,Q2,Kharif,Maharashtra,Nashik,NPK 10-26-26,Complex,297,1098,0.085,326106,243540,82566,Government Scheme,SR-012,Medium Farmer,No
TXN00725,7/7/2024,2024,7,Jul,Q3,Kharif,Andhra Pradesh,Visakhapatnam,SSP,Phosphatic,72,373.8,0.11,26913.6,14400,12513.6,Cooperative Society,SR-030,Cooperative,No
TXN00726,7/27/2024,2024,7,Jul,Q3,Kharif,Maharashtra,Nashik,Urea,Nitrogenous,388,560.4,0.066,217435.2,108640,108795.2,Online Portal,SR-011,Large Farmer,No
TXN00727,8/17/2023,2023,8,Aug,Q3,Kharif,Karnataka,Mysuru,Zinc Sulphate,Micronutrient,183,320.95,0.083,58733.85,32940,25793.85,Cooperative Society,SR-029,Small Farmer,No
TXN00728,2/2/2025,2025,2,Feb,Q1,Rabi,Punjab,Jalandhar,Urea,Nitrogenous,215,555.6,0.074,119454,60200,59254,Direct Farm,SR-015,Large Farmer,No
TXN00729,10/31/2023,2023,10,Oct,Q4,Rabi,Uttar Pradesh,Meerut,NPK 10-26-26,Complex,308,1124.4,0.063,346315.2,252560,93755.2,Government Scheme,SR-007,Small Farmer,No
TXN00730,1/7/2025,2025,1,Jan,Q1,Rabi,Gujarat,Ahmedabad,Calcium Nitrate,Nitrogenous,109,799.85,0.059,87183.65,54500,32683.65,Online Portal,SR-020,Small Farmer,No
TXN00731,3/25/2024,2024,3,Mar,Q1,Kharif,Haryana,Hisar,Ammonium Sulphate,Nitrogenous,207,620.75,0.045,128495.25,72450,56045.25,Government Scheme,SR-012,Large Farmer,No
TXN00732,7/1/2024,2024,7,Jul,Q3,Kharif,Andhra Pradesh,Guntur,NPK 10-26-26,Complex,382,1071.6,0.107,409351.2,313240,96111.2,Cooperative Society,SR-026,Cooperative,No
TXN00733,12/2/2022,2022,12,Dec,Q4,Rabi,Bihar,Bhagalpur,MOP,Potassic,437,837,0.07,365769,262200,103569,Dealer,SR-005,Medium Farmer,No
TXN00734,8/30/2024,2024,8,Aug,Q3,Kharif,Andhra Pradesh,Kurnool,DAP,Phosphatic,487,1194.75,0.115,581843.25,438300,143543.25,Cooperative Society,SR-003,Small Farmer,No
TXN00735,7/14/2023,2023,7,Jul,Q3,Kharif,Bihar,Muzaffarpur,Zinc Sulphate,Micronutrient,373,326.2,0.068,121672.6,67140,54532.6,Direct Farm,SR-007,Medium Farmer,No
TXN00736,8/16/2023,2023,8,Aug,Q3,Kharif,Andhra Pradesh,Vijayawada,Urea,Nitrogenous,431,540.6,0.099,232998.6,120680,112318.6,Online Portal,SR-010,Cooperative,No
TXN00737,8/7/2024,2024,8,Aug,Q3,Kharif,Madhya Pradesh,Bhopal,Urea,Nitrogenous,88,580.8,0.032,51110.4,24640,26470.4,Cooperative Society,SR-004,Large Farmer,No
TXN00738,1/3/2023,2023,1,Jan,Q1,Rabi,Gujarat,Surat,Urea,Nitrogenous,71,544.8,0.092,38680.8,19880,18800.8,Cooperative Society,SR-003,Large Farmer,No
TXN00739,9/11/2024,2024,9,Sep,Q3,Rabi,Karnataka,Mangaluru,SSP,Phosphatic,331,385.56,0.082,127620.36,66200,61420.36,Dealer,SR-012,Small Farmer,No
TXN00740,11/30/2022,2022,11,Nov,Q4,Rabi,Karnataka,Bengaluru,MOP,Potassic,173,850.5,0.055,147136.5,103800,43336.5,Direct Farm,SR-012,Medium Farmer,No
TXN00741,7/13/2023,2023,7,Jul,Q3,Kharif,Maharashtra,Nagpur,Ammonium Sulphate,Nitrogenous,34,627.25,0.035,21326.5,11900,9426.5,Online Portal,SR-021,Small Farmer,No
TXN00742,2/1/2023,2023,2,Feb,Q1,Rabi,Haryana,Gurugram,MOP,Potassic,288,864.9,0.039,249091.2,172800,76291.2,Government Scheme,SR-027,Large Farmer,No
TXN00743,1/13/2024,2024,1,Jan,Q1,Rabi,Punjab,Bathinda,Ammonium Sulphate,Nitrogenous,431,638.95,0.017,275387.45,150850,124537.45,Direct Farm,SR-017,Large Farmer,No
TXN00744,9/20/2024,2024,9,Sep,Q3,Rabi,Bihar,Gaya,MOP,Potassic,62,876.6,0.026,54349.2,37200,17149.2,Online Portal,SR-008,Medium Farmer,No
TXN00745,12/12/2024,2024,12,Dec,Q4,Rabi,Andhra Pradesh,Nellore,DAP,Phosphatic,223,1275.75,0.055,284492.25,200700,83792.25,Dealer,SR-004,Medium Farmer,No
TXN00746,9/9/2024,2024,9,Sep,Q3,Rabi,Maharashtra,Aurangabad,Ammonium Sulphate,Nitrogenous,81,586.3,0.098,47490.3,28350,19140.3,Online Portal,SR-017,Large Farmer,No
TXN00747,9/16/2023,2023,9,Sep,Q3,Rabi,Uttar Pradesh,Lucknow,NPK 10-26-26,Complex,75,1076.4,0.103,80730,61500,19230,Direct Farm,SR-023,Medium Farmer,No
TXN00748,9/14/2022,2022,9,Sep,Q3,Rabi,Madhya Pradesh,Indore,DAP,Phosphatic,227,1237.95,0.083,281014.65,204300,76714.65,Dealer,SR-003,Small Farmer,No
TXN00749,6/2/2024,2024,6,Jun,Q2,Kharif,Uttar Pradesh,Agra,DAP,Phosphatic,26,1221.75,0.095,31765.5,23400,8365.5,Online Portal,SR-019,Small Farmer,No
TXN00750,9/1/2022,2022,9,Sep,Q3,Rabi,Rajasthan,Jaipur,DAP,Phosphatic,164,1242,0.08,203688,147600,56088,Dealer,SR-026,Small Farmer,No
TXN00751,2/25/2023,2023,2,Feb,Q1,Rabi,Karnataka,Mysuru,MOP,Potassic,353,862.2,0.042,304356.6,211800,92556.6,Dealer,SR-005,Large Farmer,No
TXN00752,12/14/2023,2023,12,Dec,Q4,Rabi,Maharashtra,Nashik,NPK 10-26-26,Complex,268,1118.4,0.068,299731.2,219760,79971.2,Dealer,SR-027,Small Farmer,No
TXN00753,3/21/2023,2023,3,Mar,Q1,Kharif,Madhya Pradesh,Gwalior,MOP,Potassic,471,819,0.09,385749,282600,103149,Dealer,SR-024,Small Farmer,No
TXN00754,10/29/2024,2024,10,Oct,Q4,Rabi,Gujarat,Vadodara,MOP,Potassic,235,827.1,0.081,194368.5,141000,53368.5,Dealer,SR-006,Large Farmer,No
TXN00755,5/18/2024,2024,5,May,Q2,Kharif,Madhya Pradesh,Ujjain,NPK 10-26-26,Complex,218,1183.2,0.014,257937.6,178760,79177.6,Government Scheme,SR-004,Cooperative,No
TXN00756,11/30/2024,2024,11,Nov,Q4,Rabi,Haryana,Hisar,Ammonium Sulphate,Nitrogenous,370,627.25,0.035,232082.5,129500,102582.5,Dealer,SR-003,Large Farmer,No
TXN00757,8/25/2022,2022,8,Aug,Q3,Kharif,Bihar,Gaya,Zinc Sulphate,Micronutrient,317,319.2,0.088,101186.4,57060,44126.4,Cooperative Society,SR-008,Cooperative,No
TXN00758,5/26/2024,2024,5,May,Q2,Kharif,Madhya Pradesh,Bhopal,Zinc Sulphate,Micronutrient,490,321.65,0.081,157608.5,88200,69408.5,Direct Farm,SR-001,Cooperative,No
TXN00759,3/22/2024,2024,3,Mar,Q1,Kharif,Gujarat,Gandhinagar,DAP,Phosphatic,71,1327.05,0.017,94220.55,63900,30320.55,Cooperative Society,SR-023,Small Farmer,No
TXN00760,5/13/2022,2022,5,May,Q2,Kharif,Maharashtra,Nashik,Ammonium Sulphate,Nitrogenous,112,603.85,0.071,67631.2,39200,28431.2,Cooperative Society,SR-004,Medium Farmer,No
TXN00761,10/19/2024,2024,10,Oct,Q4,Rabi,Rajasthan,Kota,SSP,Phosphatic,397,380.1,0.095,150899.7,79400,71499.7,Cooperative Society,SR-012,Cooperative,No
TXN00762,4/8/2024,2024,4,Apr,Q2,Kharif,Gujarat,Gandhinagar,SSP,Phosphatic,85,381.36,0.092,32415.6,17000,15415.6,Dealer,SR-004,Large Farmer,No
TXN00763,10/15/2024,2024,10,Oct,Q4,Rabi,Madhya Pradesh,Indore,Urea,Nitrogenous,60,546.6,0.089,32796,16800,15996,Dealer,SR-016,Small Farmer,No
TXN00764,2/23/2024,2024,2,Feb,Q1,Rabi,Karnataka,Hubli,MOP,Potassic,165,832.5,0.075,137362.5,99000,38362.5,Dealer,SR-025,Small Farmer,No
TXN00765,10/5/2024,2024,10,Oct,Q4,Rabi,Gujarat,Surat,SSP,Phosphatic,348,394.8,0.06,137390.4,69600,67790.4,Online Portal,SR-009,Large Farmer,No
TXN00766,1/24/2025,2025,1,Jan,Q1,Rabi,Uttar Pradesh,Lucknow,Calcium Nitrate,Nitrogenous,460,756.5,0.11,347990,230000,117990,Cooperative Society,SR-015,Large Farmer,No
TXN00767,6/25/2024,2024,6,Jun,Q2,Kharif,Gujarat,Ahmedabad,Urea,Nitrogenous,100,559.8,0.067,55980,28000,27980,Government Scheme,SR-029,Medium Farmer,No
TXN00768,6/1/2024,2024,6,Jun,Q2,Kharif,Haryana,Ambala,Calcium Nitrate,Nitrogenous,259,771.8,0.092,199896.2,129500,70396.2,Online Portal,SR-022,Cooperative,No
TXN00769,1/9/2025,2025,1,Jan,Q1,Rabi,Karnataka,Mangaluru,Zinc Sulphate,Micronutrient,297,313.95,0.103,93243.15,53460,39783.15,Online Portal,SR-002,Cooperative,No
TXN00770,10/10/2024,2024,10,Oct,Q4,Rabi,Karnataka,Mangaluru,Ammonium Sulphate,Nitrogenous,402,573.95,0.117,230727.9,140700,90027.9,Government Scheme,SR-002,Small Farmer,No
TXN00771,4/3/2022,2022,4,Apr,Q2,Kharif,Haryana,Ambala,Ammonium Sulphate,Nitrogenous,424,592.15,0.089,251071.6,148400,102671.6,Dealer,SR-025,Large Farmer,No
TXN00772,7/19/2022,2022,7,Jul,Q3,Kharif,Bihar,Gaya,Ammonium Sulphate,Nitrogenous,220,622.7,0.042,136994,77000,59994,Direct Farm,SR-008,Medium Farmer,Yes
TXN00773,10/2/2023,2023,10,Oct,Q4,Rabi,Karnataka,Bengaluru,DAP,Phosphatic,454,1300.05,0.037,590222.7,408600,181622.7,Government Scheme,SR-006,Small Farmer,No
TXN00774,10/30/2023,2023,10,Oct,Q4,Rabi,Uttar Pradesh,Varanasi,Calcium Nitrate,Nitrogenous,300,797.3,0.062,239190,150000,89190,Cooperative Society,SR-009,Small Farmer,No
TXN00775,4/19/2025,2025,4,Apr,Q2,Kharif,Uttar Pradesh,Kanpur,Calcium Nitrate,Nitrogenous,302,810.05,0.047,244635.1,151000,93635.1,Online Portal,SR-004,Cooperative,No
TXN00776,2/26/2023,2023,2,Feb,Q1,Rabi,Maharashtra,Nagpur,Ammonium Sulphate,Nitrogenous,95,601.9,0.074,57180.5,33250,23930.5,Government Scheme,SR-014,Medium Farmer,No
TXN00777,6/4/2022,2022,6,Jun,Q2,Kharif,Andhra Pradesh,Visakhapatnam,SSP,Phosphatic,145,417.48,0.006,60534.6,29000,31534.6,Online Portal,SR-013,Medium Farmer,No
TXN00778,7/8/2022,2022,7,Jul,Q3,Kharif,Karnataka,Bengaluru,Ammonium Sulphate,Nitrogenous,149,644.8,0.008,96075.2,52150,43925.2,Online Portal,SR-016,Cooperative,No
TXN00779,12/13/2023,2023,12,Dec,Q4,Rabi,Punjab,Jalandhar,SSP,Phosphatic,231,386.4,0.08,89258.4,46200,43058.4,Government Scheme,SR-007,Cooperative,No
TXN00780,5/30/2023,2023,5,May,Q2,Kharif,Karnataka,Belagavi,Zinc Sulphate,Micronutrient,353,317.8,0.092,112183.4,63540,48643.4,Direct Farm,SR-029,Small Farmer,Yes
TXN00781,11/23/2024,2024,11,Nov,Q4,Rabi,Haryana,Rohtak,Zinc Sulphate,Micronutrient,119,322.35,0.079,38359.65,21420,16939.65,Cooperative Society,SR-009,Cooperative,No
TXN00782,5/3/2022,2022,5,May,Q2,Kharif,Andhra Pradesh,Visakhapatnam,Ammonium Sulphate,Nitrogenous,246,638.3,0.018,157021.8,86100,70921.8,Direct Farm,SR-024,Large Farmer,No
TXN00783,4/20/2024,2024,4,Apr,Q2,Kharif,Maharashtra,Pune,NPK 10-26-26,Complex,443,1141.2,0.049,505551.6,363260,142291.6,Government Scheme,SR-021,Medium Farmer,No
TXN00784,4/29/2023,2023,4,Apr,Q2,Kharif,Bihar,Muzaffarpur,DAP,Phosphatic,86,1318.95,0.023,113429.7,77400,36029.7,Direct Farm,SR-026,Large Farmer,No
TXN00785,9/21/2024,2024,9,Sep,Q3,Rabi,Andhra Pradesh,Vijayawada,Calcium Nitrate,Nitrogenous,341,757.35,0.109,258256.35,170500,87756.35,Direct Farm,SR-006,Large Farmer,No
TXN00786,3/1/2022,2022,3,Mar,Q1,Kharif,Rajasthan,Udaipur,MOP,Potassic,339,808.2,0.102,273979.8,203400,70579.8,Cooperative Society,SR-026,Small Farmer,No
TXN00787,6/21/2022,2022,6,Jun,Q2,Kharif,Maharashtra,Kolhapur,SSP,Phosphatic,453,416.64,0.008,188737.92,90600,98137.92,Cooperative Society,SR-029,Large Farmer,No
TXN00788,3/23/2024,2024,3,Mar,Q1,Kharif,Haryana,Faridabad,DAP,Phosphatic,302,1231.2,0.088,371822.4,271800,100022.4,Dealer,SR-017,Large Farmer,No
TXN00789,7/4/2022,2022,7,Jul,Q3,Kharif,Madhya Pradesh,Ujjain,DAP,Phosphatic,405,1219.05,0.097,493715.25,364500,129215.25,Government Scheme,SR-027,Cooperative,No
TXN00790,5/16/2024,2024,5,May,Q2,Kharif,Madhya Pradesh,Indore,DAP,Phosphatic,99,1314.9,0.026,130175.1,89100,41075.1,Government Scheme,SR-015,Cooperative,No
TXN00791,4/22/2025,2025,4,Apr,Q2,Kharif,Uttar Pradesh,Varanasi,Ammonium Sulphate,Nitrogenous,368,575.9,0.114,211931.2,128800,83131.2,Government Scheme,SR-018,Cooperative,No
TXN00792,5/20/2023,2023,5,May,Q2,Kharif,Rajasthan,Jodhpur,Ammonium Sulphate,Nitrogenous,253,594.1,0.086,150307.3,88550,61757.3,Government Scheme,SR-001,Small Farmer,No
TXN00793,5/6/2023,2023,5,May,Q2,Kharif,Rajasthan,Kota,Calcium Nitrate,Nitrogenous,168,784.55,0.077,131804.4,84000,47804.4,Government Scheme,SR-029,Small Farmer,No
TXN00794,4/30/2023,2023,4,Apr,Q2,Kharif,Gujarat,Rajkot,Urea,Nitrogenous,475,531,0.115,252225,133000,119225,Government Scheme,SR-010,Small Farmer,No
TXN00795,9/2/2023,2023,9,Sep,Q3,Rabi,Madhya Pradesh,Indore,Zinc Sulphate,Micronutrient,333,336.7,0.038,112121.1,59940,52181.1,Cooperative Society,SR-026,Small Farmer,No
TXN00796,6/14/2022,2022,6,Jun,Q2,Kharif,Gujarat,Rajkot,Calcium Nitrate,Nitrogenous,484,764.15,0.101,369848.6,242000,127848.6,Cooperative Society,SR-029,Small Farmer,No
TXN00797,6/19/2023,2023,6,Jun,Q2,Kharif,Andhra Pradesh,Guntur,Ammonium Sulphate,Nitrogenous,225,603.2,0.072,135720,78750,56970,Online Portal,SR-024,Large Farmer,No
TXN00798,2/26/2022,2022,2,Feb,Q1,Rabi,Uttar Pradesh,Agra,Zinc Sulphate,Micronutrient,415,323.05,0.077,134065.75,74700,59365.75,Dealer,SR-013,Medium Farmer,Yes
TXN00799,9/18/2023,2023,9,Sep,Q3,Rabi,Maharashtra,Kolhapur,DAP,Phosphatic,66,1324.35,0.019,87407.1,59400,28007.1,Online Portal,SR-023,Medium Farmer,No
TXN00800,4/20/2024,2024,4,Apr,Q2,Kharif,Maharashtra,Nagpur,Zinc Sulphate,Micronutrient,457,319.2,0.088,145874.4,82260,63614.4,Government Scheme,SR-006,Large Farmer,No
TXN00801,2/11/2023,2023,2,Feb,Q1,Rabi,Punjab,Patiala,Ammonium Sulphate,Nitrogenous,103,619.45,0.047,63803.35,36050,27753.35,Cooperative Society,SR-027,Medium Farmer,No
TXN00802,2/17/2022,2022,2,Feb,Q1,Rabi,Andhra Pradesh,Nellore,NPK 10-26-26,Complex,474,1186.8,0.011,562543.2,388680,173863.2,Cooperative Society,SR-007,Large Farmer,No
TXN00803,4/12/2022,2022,4,Apr,Q2,Kharif,Bihar,Darbhanga,Calcium Nitrate,Nitrogenous,317,823.65,0.031,261097.05,158500,102597.05,Dealer,SR-012,Medium Farmer,No
TXN00804,8/29/2022,2022,8,Aug,Q3,Kharif,Uttar Pradesh,Meerut,Calcium Nitrate,Nitrogenous,405,756.5,0.11,306382.5,202500,103882.5,Cooperative Society,SR-027,Cooperative,No
TXN00805,4/5/2023,2023,4,Apr,Q2,Kharif,Madhya Pradesh,Indore,SSP,Phosphatic,157,382.2,0.09,60005.4,31400,28605.4,Cooperative Society,SR-005,Cooperative,No
TXN00806,3/18/2023,2023,3,Mar,Q1,Kharif,Rajasthan,Jodhpur,Calcium Nitrate,Nitrogenous,102,808.35,0.049,82451.7,51000,31451.7,Direct Farm,SR-001,Large Farmer,No
TXN00807,4/28/2023,2023,4,Apr,Q2,Kharif,Karnataka,Mangaluru,NPK 10-26-26,Complex,199,1116,0.07,222084,163180,58904,Cooperative Society,SR-003,Small Farmer,No
TXN00808,9/30/2022,2022,9,Sep,Q3,Rabi,Maharashtra,Nagpur,NPK 10-26-26,Complex,375,1144.8,0.046,429300,307500,121800,Cooperative Society,SR-024,Large Farmer,No
TXN00809,7/15/2022,2022,7,Jul,Q3,Kharif,Andhra Pradesh,Guntur,Urea,Nitrogenous,180,532.8,0.112,95904,50400,45504,Cooperative Society,SR-030,Large Farmer,No
TXN00810,4/4/2022,2022,4,Apr,Q2,Kharif,Uttar Pradesh,Kanpur,Calcium Nitrate,Nitrogenous,164,750.55,0.117,123090.2,82000,41090.2,Government Scheme,SR-005,Small Farmer,No
TXN00811,1/3/2023,2023,1,Jan,Q1,Rabi,Rajasthan,Jodhpur,Zinc Sulphate,Micronutrient,486,335.65,0.041,163125.9,87480,75645.9,Cooperative Society,SR-005,Small Farmer,No
TXN00812,12/22/2024,2024,12,Dec,Q4,Rabi,Bihar,Muzaffarpur,SSP,Phosphatic,69,404.04,0.038,27878.76,13800,14078.76,Direct Farm,SR-016,Large Farmer,No
TXN00813,5/30/2024,2024,5,May,Q2,Kharif,Rajasthan,Udaipur,SSP,Phosphatic,274,404.04,0.038,110706.96,54800,55906.96,Direct Farm,SR-011,Cooperative,No
TXN00814,2/12/2025,2025,2,Feb,Q1,Rabi,Gujarat,Ahmedabad,NPK 10-26-26,Complex,86,1191.6,0.007,102477.6,70520,31957.6,Direct Farm,SR-002,Cooperative,No
TXN00815,12/1/2022,2022,12,Dec,Q4,Rabi,Gujarat,Rajkot,DAP,Phosphatic,468,1200.15,0.111,561670.2,421200,140470.2,Dealer,SR-015,Large Farmer,No
TXN00816,9/20/2024,2024,9,Sep,Q3,Rabi,Gujarat,Rajkot,DAP,Phosphatic,443,1233.9,0.086,546617.7,398700,147917.7,Direct Farm,SR-004,Large Farmer,No
TXN00817,2/22/2023,2023,2,Feb,Q1,Rabi,Rajasthan,Jodhpur,MOP,Potassic,393,845.1,0.061,332124.3,235800,96324.3,Government Scheme,SR-019,Medium Farmer,No
TXN00818,1/9/2022,2022,1,Jan,Q1,Rabi,Andhra Pradesh,Nellore,MOP,Potassic,223,801,0.11,178623,133800,44823,Direct Farm,SR-025,Cooperative,No
TXN00819,11/5/2023,2023,11,Nov,Q4,Rabi,Uttar Pradesh,Kanpur,DAP,Phosphatic,211,1289.25,0.045,272031.75,189900,82131.75,Dealer,SR-027,Large Farmer,No
TXN00820,3/1/2022,2022,3,Mar,Q1,Kharif,Punjab,Patiala,Zinc Sulphate,Micronutrient,242,323.75,0.075,78347.5,43560,34787.5,Government Scheme,SR-020,Small Farmer,No
TXN00821,3/31/2022,2022,3,Mar,Q1,Kharif,Karnataka,Mangaluru,Ammonium Sulphate,Nitrogenous,495,592.8,0.088,293436,173250,120186,Online Portal,SR-005,Medium Farmer,No
TXN00822,8/3/2023,2023,8,Aug,Q3,Kharif,Maharashtra,Pune,DAP,Phosphatic,290,1196.1,0.114,346869,261000,85869,Cooperative Society,SR-003,Cooperative,No
TXN00823,12/31/2022,2022,12,Dec,Q4,Rabi,Madhya Pradesh,Jabalpur,DAP,Phosphatic,20,1212.3,0.102,24246,18000,6246,Direct Farm,SR-013,Cooperative,No
TXN00824,11/12/2022,2022,11,Nov,Q4,Rabi,Punjab,Jalandhar,Zinc Sulphate,Micronutrient,420,331.8,0.052,139356,75600,63756,Government Scheme,SR-029,Medium Farmer,No
TXN00825,7/16/2022,2022,7,Jul,Q3,Kharif,Maharashtra,Kolhapur,NPK 10-26-26,Complex,260,1136.4,0.053,295464,213200,82264,Cooperative Society,SR-016,Large Farmer,No
TXN00826,5/16/2024,2024,5,May,Q2,Kharif,Punjab,Patiala,Ammonium Sulphate,Nitrogenous,324,635.7,0.022,205966.8,113400,92566.8,Cooperative Society,SR-003,Small Farmer,No
TXN00827,12/1/2023,2023,12,Dec,Q4,Rabi,Gujarat,Surat,MOP,Potassic,486,846.9,0.059,411593.4,291600,119993.4,Online Portal,SR-003,Large Farmer,No
TXN00828,6/14/2024,2024,6,Jun,Q2,Kharif,Punjab,Patiala,SSP,Phosphatic,86,370.44,0.118,31857.84,17200,14657.84,Government Scheme,SR-027,Medium Farmer,No
TXN00829,5/25/2024,2024,5,May,Q2,Kharif,Rajasthan,Kota,Urea,Nitrogenous,292,594.6,0.009,173623.2,81760,91863.2,Dealer,SR-017,Small Farmer,No
TXN00830,5/20/2024,2024,5,May,Q2,Kharif,Bihar,Patna,Zinc Sulphate,Micronutrient,348,319.9,0.086,111325.2,62640,48685.2,Government Scheme,SR-012,Large Farmer,No
TXN00831,6/17/2022,2022,6,Jun,Q2,Kharif,Andhra Pradesh,Guntur,DAP,Phosphatic,389,1243.35,0.079,483663.15,350100,133563.15,Direct Farm,SR-026,Medium Farmer,No
TXN00832,4/3/2022,2022,4,Apr,Q2,Kharif,Punjab,Patiala,SSP,Phosphatic,170,390.6,0.07,66402,34000,32402,Cooperative Society,SR-025,Cooperative,No
TXN00833,6/27/2023,2023,6,Jun,Q2,Kharif,Maharashtra,Nashik,NPK 10-26-26,Complex,104,1189.2,0.009,123676.8,85280,38396.8,Online Portal,SR-009,Small Farmer,No
TXN00834,12/30/2024,2024,12,Dec,Q4,Rabi,Uttar Pradesh,Lucknow,Calcium Nitrate,Nitrogenous,69,848.3,0.002,58532.7,34500,24032.7,Cooperative Society,SR-015,Cooperative,No
TXN00835,9/23/2024,2024,9,Sep,Q3,Rabi,Rajasthan,Kota,Ammonium Sulphate,Nitrogenous,363,597.35,0.081,216838.05,127050,89788.05,Cooperative Society,SR-026,Large Farmer,No
TXN00836,9/14/2022,2022,9,Sep,Q3,Rabi,Haryana,Gurugram,NPK 10-26-26,Complex,67,1082.4,0.098,72520.8,54940,17580.8,Direct Farm,SR-028,Small Farmer,No
TXN00837,9/12/2024,2024,9,Sep,Q3,Rabi,Haryana,Faridabad,Calcium Nitrate,Nitrogenous,441,786.25,0.075,346736.25,220500,126236.25,Online Portal,SR-007,Small Farmer,No
TXN00838,8/7/2024,2024,8,Aug,Q3,Kharif,Haryana,Hisar,Calcium Nitrate,Nitrogenous,21,838.1,0.014,17600.1,10500,7100.1,Direct Farm,SR-024,Cooperative,No
TXN00839,8/23/2024,2024,8,Aug,Q3,Kharif,Uttar Pradesh,Varanasi,NPK 10-26-26,Complex,113,1158,0.035,130854,92660,38194,Cooperative Society,SR-002,Large Farmer,No
TXN00840,7/30/2022,2022,7,Jul,Q3,Kharif,Bihar,Bhagalpur,Zinc Sulphate,Micronutrient,387,325.85,0.069,126103.95,69660,56443.95,Online Portal,SR-010,Small Farmer,No
TXN00841,3/29/2024,2024,3,Mar,Q1,Kharif,Gujarat,Gandhinagar,Zinc Sulphate,Micronutrient,128,319.9,0.086,40947.2,23040,17907.2,Online Portal,SR-001,Cooperative,No
TXN00842,10/9/2023,2023,10,Oct,Q4,Rabi,Andhra Pradesh,Guntur,SSP,Phosphatic,467,387.24,0.078,180841.08,93400,87441.08,Cooperative Society,SR-004,Cooperative,No
TXN00843,12/12/2023,2023,12,Dec,Q4,Rabi,Gujarat,Rajkot,Urea,Nitrogenous,92,579,0.035,53268,25760,27508,Direct Farm,SR-016,Large Farmer,No
TXN00844,4/21/2023,2023,4,Apr,Q2,Kharif,Andhra Pradesh,Visakhapatnam,Ammonium Sulphate,Nitrogenous,481,603.2,0.072,290139.2,168350,121789.2,Cooperative Society,SR-005,Large Farmer,No
TXN00845,5/3/2024,2024,5,May,Q2,Kharif,Maharashtra,Nagpur,MOP,Potassic,328,877.5,0.025,287820,196800,91020,Dealer,SR-022,Cooperative,No
TXN00846,12/21/2022,2022,12,Dec,Q4,Rabi,Madhya Pradesh,Indore,Zinc Sulphate,Micronutrient,61,316.75,0.095,19321.75,10980,8341.75,Cooperative Society,SR-010,Medium Farmer,No
TXN00847,2/14/2025,2025,2,Feb,Q1,Rabi,Uttar Pradesh,Lucknow,Ammonium Sulphate,Nitrogenous,461,629.85,0.031,290360.85,161350,129010.85,Direct Farm,SR-006,Small Farmer,No
TXN00848,11/23/2023,2023,11,Nov,Q4,Rabi,Bihar,Patna,NPK 10-26-26,Complex,71,1119.6,0.067,79491.6,58220,21271.6,Cooperative Society,SR-009,Large Farmer,No
